adm1,sum_pop,mean_pop,min_pop,max_pop,sum_2012,sum_2013,sum_2014,sum_2015,sum_2016,sum_2017,sum_2018,sum_2019,sum_2020,perc_2012,perc_2013,perc_2014,perc_2015,perc_2016,perc_2017,perc_2018,perc_2019,perc_2020
PAN.1,86852.1,438.2,413.0,460.5,35287.5,34539.9,33628.7,35757.1,33757.7,36313.5,39606.8,37587.5,40038.8,0.4063,0.3977,0.3872,0.4117,0.3887,0.4181,0.456,0.4328,0.461
PAN.10,109958.8,609.4,307.7,1076.2,1263.8,1779.7,2280.2,3394.7,3464.6,3791.7,4424.0,4472.5,6359.8,0.0115,0.0162,0.0207,0.0309,0.0315,0.0345,0.0402,0.0407,0.0578
PAN.11,301746.9,159.3,113.4,233.8,123418.2,123761.3,126780.3,130268.4,127000.2,127144.8,130852.7,126547.4,131241.2,0.409,0.4101,0.4202,0.4317,0.4209,0.4214,0.4337,0.4194,0.4349
PAN.12,809605.8,450.6,381.9,900.1,214475.4,214939.4,200839.3,190662.4,201068.8,201250.6,190896.4,184125.1,190937.8,0.2649,0.2655,0.2481,0.2355,0.2484,0.2486,0.2358,0.2274,0.2358
PAN.13,138172.6,236.3,196.6,449.5,49943.5,51102.7,48591.9,51695.6,48641.8,49910.0,52946.0,51057.9,53615.3,0.3615,0.3698,0.3517,0.3741,0.352,0.3612,0.3832,0.3695,0.388
PAN.2,257939.8,249.4,176.2,745.6,106528.6,108193.1,105276.2,105035.0,105510.1,106721.1,106091.4,106216.0,105718.0,0.413,0.4195,0.4081,0.4072,0.409,0.4137,0.4113,0.4118,0.4099
PAN.3,145617.1,66.3,36.8,131.7,57634.3,59267.0,55885.5,56006.2,56300.2,57780.0,58868.6,60787.1,59475.1,0.3958,0.407,0.3838,0.3846,0.3866,0.3968,0.4043,0.4174,0.4084
PAN.4,154233.0,488.9,437.9,592.0,72097.8,72195.0,66424.2,68388.4,66512.1,66773.1,68563.9,63594.8,68645.3,0.4675,0.4681,0.4307,0.4434,0.4312,0.4329,0.4445,0.4123,0.4451
PAN.5,30600.1,310.1,250.6,370.3,10971.5,11137.1,10321.4,9901.4,10636.8,10494.8,9887.6,9273.5,10025.5,0.3585,0.364,0.3373,0.3236,0.3476,0.343,0.3231,0.3031,0.3276
PAN.6,6533.7,38.9,31.2,160.5,1140.6,1437.4,1412.8,1263.6,1427.4,1427.4,1275.8,1481.0,1275.8,0.1746,0.22,0.2162,0.1934,0.2185,0.2185,0.1953,0.2267,0.1953
PAN.7,66642.9,36.4,18.0,212.7,22517.6,22999.7,22210.3,21206.0,22020.5,22306.0,21388.4,21828.3,21459.8,0.3379,0.3451,0.3333,0.3182,0.3304,0.3347,0.3209,0.3275,0.322
PAN.8,18248.9,1370.6,1365.1,1394.8,1407.0,1618.6,5849.0,4672.5,4488.7,4157.8,1987.0,2848.1,1993.8,0.0771,0.0887,0.3205,0.256,0.246,0.2278,0.1089,0.1561,0.1093
PAN.9,53973.8,40.4,29.8,60.2,23809.7,24620.1,22957.8,24379.0,22667.5,23221.5,24736.7,23101.3,24847.6,0.4411,0.4561,0.4254,0.4517,0.42,0.4302,0.4583,0.428,0.4604
PER.1,218866.0,506.4,380.3,768.7,66366.7,67230.9,61547.9,62392.3,61412.6,61194.3,59916.0,62300.5,62623.2,0.3032,0.3072,0.2812,0.2851,0.2806,0.2796,0.2738,0.2847,0.2861
PER.10,462520.4,114.4,82.8,203.2,160986.8,157663.1,151982.3,170798.2,160618.2,157430.4,171031.9,153171.1,173129.0,0.3481,0.3409,0.3286,0.3693,0.3473,0.3404,0.3698,0.3312,0.3743
PER.11,456173.8,223.0,176.9,285.5,274544.1,274820.8,282508.6,289250.5,283286.4,283543.6,289259.3,266559.4,290527.5,0.6018,0.6024,0.6193,0.6341,0.621,0.6216,0.6341,0.5843,0.6369
PER.12,783714.1,132.8,76.8,260.5,361540.3,353773.1,322055.9,340983.9,330906.6,332071.0,349560.3,353681.8,350658.9,0.4613,0.4514,0.4109,0.4351,0.4222,0.4237,0.446,0.4513,0.4474
PER.13,1030647.9,241.6,173.3,354.9,564529.6,566009.7,527895.1,544846.4,535883.5,529988.1,541571.0,538908.3,549822.9,0.5477,0.5492,0.5122,0.5286,0.5199,0.5142,0.5255,0.5229,0.5335
PER.14,673483.1,95.0,52.0,263.1,371908.4,372379.4,335178.1,332308.5,336313.4,334364.2,328480.2,352887.2,333668.9,0.5522,0.5529,0.4977,0.4934,0.4994,0.4965,0.4877,0.524,0.4954
PER.15,5067918.0,195.9,45.1,401.7,3301629.1,3303324.0,3090292.3,3040633.2,3090756.9,3090761.9,3041237.0,3120283.1,3041345.1,0.6515,0.6518,0.6098,0.6,0.6099,0.6099,0.6001,0.6157,0.6001
PER.16,529717.4,261.3,182.0,455.6,284305.8,288818.7,273256.9,269846.7,276944.4,275786.7,272506.8,286654.0,275061.1,0.5367,0.5452,0.5159,0.5094,0.5228,0.5206,0.5144,0.5411,0.5193
PER.17,564348.4,388.4,301.2,1134.1,111314.7,114317.4,112866.2,110802.0,110433.7,112279.1,114921.5,117879.5,114152.8,0.1972,0.2026,0.2,0.1963,0.1957,0.199,0.2036,0.2089,0.2023
PER.18,81866.2,88.9,71.9,108.2,41388.1,40140.6,37934.4,38266.3,40343.8,40486.7,41006.5,42061.9,42825.9,0.5056,0.4903,0.4634,0.4674,0.4928,0.4945,0.5009,0.5138,0.5231
PER.19,105171.3,81.2,50.1,125.3,62907.7,62917.2,56020.1,58862.1,55360.5,55915.2,58808.1,58445.7,59357.8,0.5981,0.5982,0.5327,0.5597,0.5264,0.5317,0.5592,0.5557,0.5644
PER.2,620977.9,256.0,179.3,397.5,317591.5,315333.6,290905.5,296525.7,293149.3,287335.9,292226.6,285225.9,298775.4,0.5114,0.5078,0.4685,0.4775,0.4721,0.4627,0.4706,0.4593,0.4811
PER.20,179825.1,42.5,19.9,76.2,73869.8,72675.4,71416.0,70352.6,72039.1,71794.9,71018.0,72983.5,72856.8,0.4108,0.4041,0.3971,0.3912,0.4006,0.3992,0.3949,0.4059,0.4052
PER.21,1018706.8,394.9,309.9,536.9,543753.0,549932.7,534788.3,516811.2,536644.5,527678.6,508508.5,529601.3,514915.4,0.5338,0.5398,0.525,0.5073,0.5268,0.518,0.4992,0.5199,0.5055
PER.22,805791.7,842.7,727.0,1110.6,250463.1,247603.3,238458.2,242576.7,243427.3,242628.2,247702.3,253465.3,252966.7,0.3108,0.3073,0.2959,0.301,0.3021,0.3011,0.3074,0.3146,0.3139
PER.23,483481.9,187.2,124.0,291.9,216782.2,220606.2,210159.8,216470.6,215409.9,218177.2,215521.5,217708.5,218872.4,0.4484,0.4563,0.4347,0.4477,0.4455,0.4513,0.4458,0.4503,0.4527
PER.24,191730.4,63.3,31.9,128.2,113690.4,113462.2,108466.3,87594.2,108148.6,107618.9,87392.2,99850.4,89500.7,0.593,0.5918,0.5657,0.4569,0.5641,0.5613,0.4558,0.5208,0.4668
PER.25,124407.1,126.9,86.8,165.7,84418.7,84330.1,75461.2,80393.9,75632.6,75222.3,80215.8,76878.1,80381.2,0.6786,0.6779,0.6066,0.6462,0.6079,0.6046,0.6448,0.618,0.6461
PER.26,291385.3,153.3,112.2,185.7,122703.3,121802.4,118622.8,129662.6,120027.7,121223.3,131718.8,136346.2,133099.1,0.4211,0.418,0.4071,0.445,0.4119,0.416,0.452,0.4679,0.4568
PER.3,233301.0,50.3,31.8,77.9,86614.9,88801.4,88397.0,85118.1,96321.4,98746.7,90935.8,95504.1,99905.4,0.3713,0.3806,0.3789,0.3648,0.4129,0.4233,0.3898,0.4094,0.4282
PER.4,774251.7,268.2,175.9,373.0,438882.2,439116.4,425127.9,410107.4,426537.9,426611.6,410704.6,416266.8,413632.7,0.5668,0.5671,0.5491,0.5297,0.5509,0.551,0.5305,0.5376,0.5342
PER.5,398001.9,121.4,75.5,226.0,174264.0,170216.1,169930.1,164934.8,169509.2,169994.7,166332.4,177423.3,171944.9,0.4378,0.4277,0.427,0.4144,0.4259,0.4271,0.4179,0.4458,0.432
PER.6,807272.5,101.2,53.4,215.0,256040.5,259556.0,252606.4,271081.6,267890.8,264269.1,264480.0,273770.9,271713.8,0.3172,0.3215,0.3129,0.3358,0.3318,0.3274,0.3276,0.3391,0.3366
PER.7,631696.1,96.3,54.5,182.5,409685.0,409685.0,368740.3,352571.5,368740.3,368740.3,352571.5,388799.4,352571.5,0.6485,0.6485,0.5837,0.5581,0.5837,0.5837,0.5581,0.6155,0.5581
PER.8,719498.7,131.9,85.1,239.8,290572.7,290408.0,281302.4,264323.9,292711.2,291476.4,274133.2,298431.8,288904.6,0.4039,0.4036,0.391,0.3674,0.4068,0.4051,0.381,0.4148,0.4015
PER.9,286963.9,65.8,32.1,213.3,93345.3,89673.7,86103.2,95058.0,91790.8,89506.4,93118.1,101291.0,102282.8,0.3253,0.3125,0.3,0.3313,0.3199,0.3119,0.3245,0.353,0.3564
PHL.1,141343.6,184.9,71.4,3159.3,20816.0,27525.7,28648.9,28104.2,27165.4,29727.4,32513.1,36169.0,32596.0,0.1473,0.1947,0.2027,0.1988,0.1922,0.2103,0.23,0.2559,0.2306
PHL.10,413432.3,170.9,59.5,3235.6,213833.8,297639.2,285629.3,287677.7,285644.8,284206.8,285766.1,279803.7,287490.9,0.5172,0.7199,0.6909,0.6958,0.6909,0.6874,0.6912,0.6768,0.6954
PHL.11,9916.8,60.3,36.6,203.7,2078.6,2151.5,2384.9,2764.9,2034.8,2677.2,2796.9,3184.2,3018.0,0.2096,0.217,0.2405,0.2788,0.2052,0.27,0.282,0.3211,0.3043
PHL.12,1478538.7,489.6,180.9,7005.3,764124.7,965422.0,946392.9,967044.4,948824.7,942949.3,969774.0,951059.0,980793.9,0.5168,0.653,0.6401,0.6541,0.6417,0.6378,0.6559,0.6432,0.6634
PHL.13,469470.0,76.5,19.8,940.6,108924.6,276353.2,271885.7,256832.2,271411.5,269533.0,252434.9,270971.7,248875.7,0.232,0.5886,0.5791,0.5471,0.5781,0.5741,0.5377,0.5772,0.5301
PHL.14,100248.6,135.0,69.0,1376.5,30387.4,31041.3,36118.4,43283.9,38164.4,36102.1,44890.6,48016.8,53537.4,0.3031,0.3096,0.3603,0.4318,0.3807,0.3601,0.4478,0.479,0.534
PHL.15,716491.7,1515.5,1052.4,7077.0,151542.9,172420.5,166557.4,179455.8,177093.3,182231.1,185040.9,189238.2,216137.0,0.2115,0.2406,0.2325,0.2505,0.2472,0.2543,0.2583,0.2641,0.3017
PHL.16,843424.7,256.0,73.6,2461.3,208999.0,235565.0,209138.5,224207.7,223160.3,220839.2,222739.2,258877.0,256975.8,0.2478,0.2793,0.248,0.2658,0.2646,0.2618,0.2641,0.3069,0.3047
PHL.17,1781863.2,322.6,69.6,9259.7,893672.0,1306033.5,1260439.1,1262606.9,1263824.1,1260248.8,1264161.2,1242318.7,1268878.7,0.5015,0.733,0.7074,0.7086,0.7093,0.7073,0.7095,0.6972,0.7121
PHL.18,693307.1,323.1,138.5,6506.7,167851.6,198060.6,215985.8,230956.8,201796.0,218061.4,239878.4,273170.7,274344.8,0.2421,0.2857,0.3115,0.3331,0.2911,0.3145,0.346,0.394,0.3957
PHL.19,332950.2,725.7,497.2,3149.6,80703.1,106618.1,106141.8,92062.2,104694.6,104904.3,96087.6,116861.5,104538.5,0.2424,0.3202,0.3188,0.2765,0.3144,0.3151,0.2886,0.351,0.314
PHL.2,385185.0,188.5,56.1,4237.5,134047.3,152203.7,141220.0,168247.8,148377.3,153271.3,170640.6,188791.0,188511.0,0.348,0.3951,0.3666,0.4368,0.3852,0.3979,0.443,0.4901,0.4894
PHL.20,1151248.4,1817.1,1167.6,14664.3,342947.7,430846.1,430433.4,432894.9,442045.0,442080.9,448116.4,489626.9,476218.9,0.2979,0.3742,0.3739,0.376,0.384,0.384,0.3892,0.4253,0.4137
PHL.21,48602.3,61.8,26.1,384.2,13046.0,13998.8,10903.6,11182.9,11173.7,12203.2,10862.1,14111.8,13579.7,0.2684,0.288,0.2243,0.2301,0.2299,0.2511,0.2235,0.2904,0.2794
PHL.22,420268.9,269.4,143.5,1433.4,88834.8,114029.4,107671.8,125004.1,125451.6,124241.8,129680.0,143956.3,146135.2,0.2114,0.2713,0.2562,0.2974,0.2985,0.2956,0.3086,0.3425,0.3477
PHL.23,141344.4,421.1,264.4,3198.0,31240.6,32834.8,29508.2,31533.1,30077.3,28273.9,36349.6,42051.3,41378.1,0.221,0.2323,0.2088,0.2231,0.2128,0.2,0.2572,0.2975,0.2927
PHL.24,2007879.0,341.1,65.1,6627.3,866835.8,1712797.0,1670580.6,1685841.2,1673275.7,1671871.9,1687951.9,1676968.3,1686732.3,0.4317,0.853,0.832,0.8396,0.8334,0.8327,0.8407,0.8352,0.8401
PHL.25,2639501.6,1581.9,1058.1,8040.0,994511.1,1811584.2,1683464.9,1709251.8,1718733.1,1715596.4,1705192.1,1728661.2,1750320.1,0.3768,0.6863,0.6378,0.6476,0.6512,0.65,0.646,0.6549,0.6631
PHL.26,435834.0,200.7,73.4,1759.3,70363.7,94576.8,99735.9,99658.0,105580.6,105019.2,103196.2,124486.2,115893.0,0.1614,0.217,0.2288,0.2287,0.2422,0.241,0.2368,0.2856,0.2659
PHL.27,632051.9,265.8,108.3,5694.1,236144.5,298692.6,294265.1,286405.8,301963.2,301583.9,285830.5,312269.2,298704.0,0.3736,0.4726,0.4656,0.4531,0.4778,0.4772,0.4522,0.4941,0.4726
PHL.28,1402001.7,307.6,72.8,4887.5,396163.1,826352.1,799263.8,827112.7,817326.3,816303.6,833607.4,831942.0,851724.7,0.2826,0.5894,0.5701,0.59,0.583,0.5822,0.5946,0.5934,0.6075
PHL.29,306083.5,284.3,131.8,3658.7,53880.7,60306.7,52499.5,56460.7,57691.5,58985.5,56331.8,69145.5,67003.9,0.176,0.197,0.1715,0.1845,0.1885,0.1927,0.184,0.2259,0.2189
PHL.3,415484.8,215.5,37.4,3566.1,73235.7,89141.6,85983.5,85432.7,84628.4,88413.9,80509.8,97751.0,93731.1,0.1763,0.2145,0.2069,0.2056,0.2037,0.2128,0.1938,0.2353,0.2256
PHL.30,72839.9,502.9,352.0,3428.7,13425.2,13512.9,10791.7,12324.0,10140.8,9795.0,13454.5,12538.9,16655.7,0.1843,0.1855,0.1482,0.1692,0.1392,0.1345,0.1847,0.1721,0.2287
PHL.31,248358.3,662.9,372.7,13020.5,55698.3,55024.1,63714.6,81209.4,84507.4,82951.9,80191.5,87239.5,88372.1,0.2243,0.2216,0.2565,0.327,0.3403,0.334,0.3229,0.3513,0.3558
PHL.32,101518.4,189.4,162.2,320.1,15835.0,19614.1,16035.3,19760.5,17446.7,19348.7,22720.4,22552.3,26145.0,0.156,0.1932,0.158,0.1946,0.1719,0.1906,0.2238,0.2221,0.2575
PHL.33,121351.0,74.3,19.2,1553.3,9161.1,9578.1,8716.6,9003.2,9126.5,7489.9,8614.6,9790.4,9537.9,0.0755,0.0789,0.0718,0.0742,0.0752,0.0617,0.071,0.0807,0.0786
PHL.34,347335.7,146.4,54.6,1348.5,87404.9,145199.6,144068.4,143473.8,148047.2,150196.1,153759.9,169411.9,159190.4,0.2516,0.418,0.4148,0.4131,0.4262,0.4324,0.4427,0.4877,0.4583
PHL.35,399473.2,252.5,121.9,2251.7,159051.9,187610.2,169670.4,196049.6,177192.9,184080.1,209726.9,209086.9,216208.0,0.3982,0.4696,0.4247,0.4908,0.4436,0.4608,0.525,0.5234,0.5412
PHL.36,1364383.0,1698.0,1234.3,7772.9,362213.0,561431.3,527806.3,550072.6,554240.2,557714.2,558932.8,608542.1,615402.1,0.2655,0.4115,0.3868,0.4032,0.4062,0.4088,0.4097,0.446,0.451
PHL.37,945852.7,312.9,69.8,15664.1,280746.6,316292.1,313627.6,337175.9,315457.3,318892.7,363161.7,407029.0,396238.1,0.2968,0.3344,0.3316,0.3565,0.3335,0.3371,0.384,0.4303,0.4189
PHL.38,136803.7,59.4,14.8,1349.7,18884.3,21069.6,20955.6,21592.0,20772.3,21247.0,23032.8,23796.9,26092.8,0.138,0.154,0.1532,0.1578,0.1518,0.1553,0.1684,0.1739,0.1907
PHL.39,448989.2,169.2,50.7,6681.8,165150.2,202385.6,198947.3,219219.1,210059.5,208850.6,228561.5,232261.0,238915.8,0.3678,0.4508,0.4431,0.4883,0.4678,0.4652,0.5091,0.5173,0.5321
PHL.4,329971.1,502.0,347.9,1209.2,103545.4,106932.5,107597.6,125864.2,120272.4,114395.3,124905.8,126303.6,138376.1,0.3138,0.3241,0.3261,0.3814,0.3645,0.3467,0.3785,0.3828,0.4194
PHL.40,1771901.3,677.4,213.7,12975.7,771602.4,1437628.9,1394399.0,1376854.0,1397741.2,1394365.3,1379228.7,1409252.5,1383777.1,0.4355,0.8113,0.787,0.777,0.7888,0.7869,0.7784,0.7953,0.781
PHL.41,591962.0,946.0,159.5,16079.9,199785.3,211403.4,206167.1,217266.7,209377.9,213526.6,210625.6,213983.6,224808.7,0.3375,0.3571,0.3483,0.367,0.3537,0.3607,0.3558,0.3615,0.3798
PHL.42,366965.7,835.0,178.2,19618.2,101412.4,101966.9,78865.1,100608.1,102490.2,91220.8,100546.9,107248.3,117953.2,0.2764,0.2779,0.2149,0.2742,0.2793,0.2486,0.274,0.2923,0.3214
PHL.43,1057909.2,1528.3,1133.8,10036.1,333041.2,410563.2,367299.2,457944.0,444473.5,442574.1,463346.8,475375.6,501943.9,0.3148,0.3881,0.3472,0.4329,0.4201,0.4183,0.438,0.4494,0.4745
PHL.44,551542.2,631.4,154.4,7983.3,103373.3,200158.7,181886.2,194339.4,191879.4,193200.6,194843.6,212264.8,226758.4,0.1874,0.3629,0.3298,0.3524,0.3479,0.3503,0.3533,0.3849,0.4111
PHL.45,127782.9,189.7,124.0,1882.4,26000.1,23368.7,21527.5,23730.4,23156.8,19596.2,27061.1,29900.4,31307.1,0.2035,0.1829,0.1685,0.1857,0.1812,0.1534,0.2118,0.234,0.245
PHL.46,531093.7,1369.3,1055.4,7847.6,81731.4,100729.7,89840.2,100355.3,86632.7,85353.6,98490.9,111635.1,118325.2,0.1539,0.1897,0.1692,0.189,0.1631,0.1607,0.1854,0.2102,0.2228
PHL.47,6998669.4,955.2,156.7,8554.9,451054.8,6592730.0,6546131.6,6595815.0,6546131.6,6546131.6,6595815.0,6526058.2,6595641.0,0.0644,0.942,0.9353,0.9424,0.9353,0.9353,0.9424,0.9325,0.9424
PHL.48,346525.2,221.9,45.7,2167.2,94551.5,117307.2,103526.4,110676.0,105517.9,107575.6,110409.0,118951.0,122748.2,0.2729,0.3385,0.2988,0.3194,0.3045,0.3104,0.3186,0.3433,0.3542
PHL.49,904148.7,394.6,120.2,2152.9,365297.6,564512.5,551946.5,554654.4,561142.7,562561.5,550373.1,568071.3,566139.5,0.404,0.6244,0.6105,0.6135,0.6206,0.6222,0.6087,0.6283,0.6262
PHL.5,738986.1,547.4,268.2,5703.5,251233.4,325548.3,329925.3,319187.3,339495.7,337623.0,325911.3,344050.4,341671.2,0.34,0.4405,0.4465,0.4319,0.4594,0.4569,0.441,0.4656,0.4624
PHL.50,96070.1,48.1,16.3,1391.7,3814.0,5615.4,5120.3,7336.9,6073.5,5598.2,5854.6,8707.9,7426.7,0.0397,0.0585,0.0533,0.0764,0.0632,0.0583,0.0609,0.0906,0.0773
PHL.51,1654453.7,565.4,295.6,2480.9,527348.1,790849.7,753233.4,747169.7,767537.1,773397.3,736310.9,793796.3,788645.4,0.3187,0.478,0.4553,0.4516,0.4639,0.4675,0.445,0.4798,0.4767
PHL.52,768880.3,325.7,108.5,2280.8,173715.8,237517.3,233860.9,241058.7,240287.2,241387.0,237374.3,238712.0,256559.9,0.2259,0.3089,0.3042,0.3135,0.3125,0.3139,0.3087,0.3105,0.3337
PHL.53,793555.8,226.6,39.3,6501.4,129779.4,161492.6,139825.0,149913.9,152822.9,156179.0,159063.3,178993.9,192201.0,0.1635,0.2035,0.1762,0.1889,0.1926,0.1968,0.2004,0.2256,0.2422
PHL.54,353000.9,1120.2,702.3,14632.8,83270.0,102552.9,97047.2,94644.4,96759.6,103997.3,95286.8,121773.7,108001.2,0.2359,0.2905,0.2749,0.2681,0.2741,0.2946,0.2699,0.345,0.306
PHL.55,1239045.0,266.6,58.1,8329.4,411251.0,627713.9,630254.0,681000.6,679510.6,668505.3,726629.4,726967.8,751718.8,0.3319,0.5066,0.5087,0.5496,0.5484,0.5395,0.5864,0.5867,0.6067
PHL.56,264622.6,97.0,24.5,1545.9,47820.1,75413.8,70266.0,74940.3,76484.7,66258.6,74421.2,81903.8,79065.9,0.1807,0.285,0.2655,0.2832,0.289,0.2504,0.2812,0.3095,0.2988
PHL.57,284465.8,232.9,147.4,1069.0,58139.7,70742.3,68309.2,72097.1,72846.5,70428.3,73503.8,76278.1,82575.0,0.2044,0.2487,0.2401,0.2534,0.2561,0.2476,0.2584,0.2681,0.2903
PHL.58,491011.7,302.1,177.0,3553.4,103967.0,113407.5,120553.1,108826.3,119896.3,121748.3,125118.2,151332.5,150833.0,0.2117,0.231,0.2455,0.2216,0.2442,0.248,0.2548,0.3082,0.3072
PHL.59,637512.8,7799.0,7452.0,10421.5,80877.0,132158.4,124555.7,124104.0,131595.5,132557.5,132929.3,148878.8,150353.2,0.1269,0.2073,0.1954,0.1947,0.2064,0.2079,0.2085,0.2335,0.2358
PHL.6,321201.7,334.1,182.6,2975.1,74037.5,86075.6,82089.9,103253.4,93319.3,81920.6,103022.4,121902.9,123408.8,0.2305,0.268,0.2556,0.3215,0.2905,0.255,0.3207,0.3795,0.3842
PHL.60,1462272.9,257.2,38.6,18887.8,818252.5,1004354.9,989701.6,984800.7,989821.0,988185.2,983196.1,1005818.4,987591.0,0.5596,0.6868,0.6768,0.6735,0.6769,0.6758,0.6724,0.6878,0.6754
PHL.61,1726897.7,674.0,369.7,10939.8,796850.9,987637.7,955841.7,1006617.5,1001123.0,1003207.3,1044815.9,1058774.7,1059390.2,0.4614,0.5719,0.5535,0.5829,0.5797,0.5809,0.605,0.6131,0.6135
PHL.62,1214074.1,1544.2,941.3,12549.3,349008.8,500819.4,501612.5,523327.1,513121.4,501620.8,533280.0,528488.5,545208.9,0.2875,0.4125,0.4132,0.4311,0.4226,0.4132,0.4392,0.4353,0.4491
PHL.63,116716.8,40.1,8.5,596.1,11854.0,13427.2,15595.0,16205.1,14520.0,11721.7,15191.2,17376.6,19086.4,0.1016,0.115,0.1336,0.1388,0.1244,0.1004,0.1302,0.1489,0.1635
PHL.64,1601093.5,4017.0,3829.7,9591.4,542585.3,1260305.0,1245414.3,1239961.1,1252290.4,1247434.9,1243388.8,1254891.7,1251628.5,0.3389,0.7872,0.7779,0.7744,0.7821,0.7791,0.7766,0.7838,0.7817
PHL.65,162111.9,437.5,306.8,2064.7,15829.4,16762.6,15524.9,17077.6,16921.3,16745.1,22485.9,31521.6,30555.6,0.0976,0.1034,0.0958,0.1053,0.1044,0.1033,0.1387,0.1944,0.1885
PHL.66,434852.2,1518.8,1065.9,14559.5,93553.3,102762.1,106384.0,127509.9,123619.9,118273.7,122406.7,135782.8,142830.0,0.2151,0.2363,0.2446,0.2932,0.2843,0.272,0.2815,0.3123,0.3285
PHL.67,298145.7,114.8,30.1,2639.6,47513.7,60723.3,60029.7,64509.9,71199.7,71290.5,71388.1,77554.5,78279.8,0.1594,0.2037,0.2013,0.2164,0.2388,0.2391,0.2394,0.2601,0.2626
PHL.68,53466.9,41.0,19.7,322.9,9283.9,9527.9,7851.1,8095.4,9905.8,10453.5,9194.5,13353.8,12719.6,0.1736,0.1782,0.1468,0.1514,0.1853,0.1955,0.172,0.2498,0.2379
PHL.69,446203.4,514.7,257.4,4035.4,106085.0,128406.4,130858.7,113385.4,137031.4,145088.5,118134.6,166923.2,143460.3,0.2378,0.2878,0.2933,0.2541,0.3071,0.3252,0.2648,0.3741,0.3215
PHL.7,75421.6,48.2,11.5,1797.5,3656.1,3800.1,4497.0,4343.0,4016.2,3348.9,3681.7,5779.6,5574.0,0.0485,0.0504,0.0596,0.0576,0.0532,0.0444,0.0488,0.0766,0.0739
PHL.70,822323.0,114.6,25.4,1315.7,264304.2,446201.4,426246.9,436925.8,439413.5,441234.2,435600.7,459798.5,458612.8,0.3214,0.5426,0.5183,0.5313,0.5344,0.5366,0.5297,0.5591,0.5577
PHL.71,222745.0,289.2,78.7,4429.2,61516.1,70119.3,64079.5,66246.8,63410.4,62833.5,63094.3,70233.7,74198.0,0.2762,0.3148,0.2877,0.2974,0.2847,0.2821,0.2833,0.3153,0.3331
PHL.72,489964.7,224.9,45.3,3271.8,95940.1,111067.4,101167.6,104559.7,109250.3,108828.9,108230.3,139804.3,141620.5,0.1958,0.2267,0.2065,0.2134,0.223,0.2221,0.2209,0.2853,0.289
PHL.73,270399.4,1461.3,1181.5,4109.8,36309.1,49395.2,48297.2,50807.6,49052.0,49373.0,52165.9,50863.3,54731.1,0.1343,0.1827,0.1786,0.1879,0.1814,0.1826,0.1929,0.1881,0.2024
PHL.74,265614.4,904.4,656.5,6138.8,104656.3,106728.6,106731.3,109957.6,108758.4,112299.5,110312.2,119130.6,118325.8,0.394,0.4018,0.4018,0.414,0.4095,0.4228,0.4153,0.4485,0.4455
PHL.75,322923.1,818.3,388.0,4619.0,85644.6,95948.2,94365.7,97500.1,93930.6,98958.0,96596.3,103527.0,106945.9,0.2652,0.2971,0.2922,0.3019,0.2909,0.3064,0.2991,0.3206,0.3312
PHL.76,757497.8,130.9,28.6,6013.7,351272.3,482133.5,470214.3,470498.7,482515.1,481995.3,484581.5,494597.6,489519.1,0.4637,0.6365,0.6207,0.6211,0.637,0.6363,0.6397,0.6529,0.6462
PHL.77,106205.6,2159.6,1890.8,8278.3,8301.7,14200.2,13904.2,16429.0,14634.1,17916.6,20999.4,24720.5,27514.8,0.0782,0.1337,0.1309,0.1547,0.1378,0.1687,0.1977,0.2328,0.2591
PHL.78,463167.1,263.5,172.1,1983.0,189989.6,285670.1,270607.4,285866.5,273809.7,274231.3,287195.8,282801.6,291241.2,0.4102,0.6168,0.5843,0.6172,0.5912,0.5921,0.6201,0.6106,0.6288
PHL.79,580000.1,408.0,149.9,4008.1,106833.7,123907.1,110177.6,116951.6,112197.0,114070.5,113597.6,132448.9,130282.9,0.1842,0.2136,0.19,0.2016,0.1934,0.1967,0.1959,0.2284,0.2246
PHL.8,128464.3,157.3,62.6,3440.5,17684.4,20316.7,20144.6,24449.5,20943.9,21306.7,27690.8,30967.3,30719.5,0.1377,0.1582,0.1568,0.1903,0.163,0.1659,0.2156,0.2411,0.2391
PHL.80,1043911.2,864.3,502.9,4891.4,274772.5,434676.0,429247.5,416714.1,434796.5,436357.5,418695.4,433484.9,436258.6,0.2632,0.4164,0.4112,0.3992,0.4165,0.418,0.4011,0.4153,0.4179
PHL.81,356787.0,481.6,288.9,3806.6,63670.0,67156.7,61685.2,65194.0,63001.7,59799.0,59400.6,73956.7,71901.5,0.1785,0.1882,0.1729,0.1827,0.1766,0.1676,0.1665,0.2073,0.2015
PHL.9,161954.8,1078.9,806.2,6559.7,27244.8,33899.6,30462.7,32367.4,31458.2,31645.0,34358.7,40689.5,37603.2,0.1682,0.2093,0.1881,0.1999,0.1942,0.1954,0.2121,0.2512,0.2322
PNG.1,136891.7,321.4,315.5,325.4,6657.5,6866.3,7463.3,7481.1,8230.5,8361.5,7294.6,6786.1,8759.5,0.0486,0.0502,0.0545,0.0546,0.0601,0.0611,0.0533,0.0496,0.064
PNG.10,226678.2,86.7,48.3,101.2,30077.0,38008.4,34458.7,41471.0,35752.2,32367.7,32287.2,37715.1,39692.4,0.1327,0.1677,0.152,0.183,0.1577,0.1428,0.1424,0.1664,0.1751
